,r,s,p,elevation
69,120.67512514081304,23.203039970556016,69.0,846.8211486415137
70,120.68490975220851,23.203062850972703,70.0,814.1912983963346
71,120.69469436690959,23.203085126298603,71.0,692.3082556172521
72,120.70447898482766,23.203106796532865,72.0,801.7568709988224
73,120.71426360587418,23.20312786167467,73.0,1119.352267577905
74,120.72404822996054,23.20314832172319,74.0,1347.3462805368106
75,120.73383285699818,23.203168176677664,75.0,1594.2078406870266
76,120.74361748689844,23.203187426537326,76.0,1921.4948865731944
77,120.75340211957281,23.20320607130144,77.0,1561.2470834085968
78,120.76318675493266,23.203224110969295,78.0,1388.7637377257292
79,120.77297139288943,23.203241545540198,79.0,1195.5628365461644
80,120.7827560333545,23.20325837501349,80.0,921.2354325507837
81,120.7925406762393,23.203274599388518,81.0,675.9693474734638
82,120.8023253214552,23.20329021866467,82.0,767.3250903197945
83,120.81210996891366,23.20330523284135,83.0,1204.840906390775
84,120.82189461852606,23.203319641917968,84.0,1385.0266545217426
85,120.83167927020384,23.203333445893996,85.0,1655.9671171835591
86,120.84146392385836,23.203346644768885,86.0,1270.1769414840319
87,120.85124857940104,23.203359238542156,87.0,1343.0285534107522
88,120.86103323674334,23.203371227213307,88.0,1334.7954152103532
89,120.87081789579659,23.20338261078188,89.0,1591.3330885996272
90,120.88060255647227,23.203393389247452,90.0,2066.311988599656
91,120.89038721868172,23.2034035626096,91.0,2393.561570042238
92,120.90017188233638,23.203413130867947,92.0,2531.493230496926
93,120.90995654734765,23.203422094022116,93.0,2891.565665487222
94,120.91974121362695,23.203430452071775,94.0,2705.159582616547
95,120.92952588108567,23.203438205016592,95.0,2367.947989324173
96,120.93931054963525,23.203445352856278,96.0,2025.0656045300343
97,120.94909521918703,23.203451895590565,97.0,1691.5184322684788
98,120.95887988965244,23.203457833219186,98.0,1606.2028233178519
99,120.96866456094293,23.20346316574193,99.0,1452.6450946884306
100,120.97844923296987,23.203467893158592,100.0,1805.6567232443203
101,120.98823390564465,23.203472015468982,101.0,1709.1360830390418
102,120.99801857887869,23.203475532672954,102.0,1589.4453519150304
103,121.00780325258341,23.20347844477037,103.0,1233.4451168676374
104,121.01758792667019,23.20348075176111,104.0,1258.2355945648949
105,121.02737260105046,23.203482453645094,105.0,1612.9508026809974
106,121.03715727563558,23.20348355042225,106.0,1402.673224076413
107,121.04694195033701,23.20348404209254,107.0,1323.956936560896
108,121.05672662506612,23.20348392865596,108.0,1766.4035155350668
109,121.06651129973433,23.20348321011249,109.0,2042.8053544612594
110,121.07629597425304,23.203481886462168,110.0,2173.495962992944
111,121.08608064853364,23.20347995770505,111.0,1998.9585251485676
112,121.09586532248754,23.2034774238412,112.0,2063.0661349859993
113,121.10564999602619,23.203474284870722,113.0,1602.2116564330904
114,121.11543466906093,23.203470540793735,114.0,1456.8163775753344
115,121.1252193415032,23.203466191610374,115.00000000000001,1784.0318804593649
116,121.13500401326438,23.20346123732082,116.00000000000001,2171.407925006556
117,121.1447886842559,23.20345567792525,116.99999999999999,2188.11671616173
