,0,1
0,161.95622037770033,21.39
1,145.4652438787401,21.28
2,161.85398576634032,10.04
3,105.4611616721822,8.25
4,174.79035473760115,33.17
5,103.63340370728788,6.81
6,171.5410971324928,39.12
7,181.95143407151724,53.53
8,115.86971605098924,5.0
9,161.6375406935422,8.77
10,162.02618420669833,40.86
11,161.299970832527,10.38
12,150.10589565807769,55.56
13,114.35172202193145,4.0
14,161.91492044803306,12.72
15,133.97712751014404,6.09
16,163.11960927412915,8.13
17,102.54403082646448,10.94
18,101.91781008275801,11.04
19,169.27584924493098,40.94
20,169.43656286138577,44.52
21,185.2104937456154,44.92
22,189.01645723161988,41.95
23,173.15422471885176,39.0
24,176.6563019216607,17.35
25,171.52483160653586,41.94
26,165.88427449411662,41.69
27,185.64610580095743,39.83
28,168.34069507972163,42.3
29,118.20255738462231,13.96
30,109.38140314675188,5.38
31,147.9276988461198,19.24
32,143.36027159401272,7.8
33,102.36054857248152,6.02
34,114.1949836906699,4.03
35,173.13631518420655,23.37
36,150.21230235607865,18.1
37,182.8608789536885,39.4
38,110.99785229454305,8.93
39,180.861508751273,52.42
40,201.13727998348133,45.9
41,132.39932198474352,9.25
42,132.60322165979596,10.59
43,132.9253298138801,10.09
44,131.5068260688008,7.33
45,109.09850953376784,9.18
46,108.6699998915936,9.93
47,179.0036783791885,42.0
48,104.37433693847304,10.28
49,108.3567469249319,6.52
50,105.92845760922668,14.7
51,105.06488508992459,12.3
52,105.49155467166155,14.31
53,105.03447278798299,13.99
54,115.89987698652729,31.49
55,166.08195175226894,8.8
56,144.34614475826012,14.39
57,106.27381040221695,11.96
58,102.59526952047304,6.01
59,159.60247431398426,8.42
60,109.25129518597727,27.41
61,109.27139110377782,27.89
62,158.0523433207818,44.89
63,167.19155033470122,40.9
64,160.9663201189921,30.34
65,108.7633844314256,4.12
66,143.1367804204619,60.49
67,108.16386019296634,6.57
68,163.5946506780266,7.21
69,163.2996068233709,6.84
70,184.4568969887691,42.23
71,109.06817576892233,6.07
72,131.63216735653012,9.93
73,193.4479524418309,33.99
74,105.51175302392309,12.86
75,173.39505689575932,8.53
76,173.87399598532755,10.64
77,168.87568077691054,41.96
78,129.53306205124048,9.03
79,102.46359505967061,7.9
80,102.93063081697453,9.67
81,103.56060828632022,7.4
82,163.24291105142157,11.23
83,103.12516839422538,4.13
84,184.77797364455,47.81
85,169.80547928667332,42.64
86,186.36732384828088,11.63
87,169.78644567794205,31.46
88,165.31205672318197,32.46
89,170.23733638639106,47.04
90,192.97867641511576,39.88
91,160.53392597914603,38.03
92,147.45032332665798,65.77
93,148.51447473282445,17.81
94,107.2999437551363,9.44
95,148.68563795132232,57.52
96,172.3958290622209,38.15
97,163.6274067948195,6.9
98,105.52195723943139,15.06
99,146.693498398997,18.83
100,162.57053688269997,45.26
101,167.29043195184744,4.64
102,161.98021513003263,31.09
103,124.30434781878432,12.47
104,144.5427510749007,5.48
105,160.82792604388064,10.54
106,160.20376729471457,10.52
107,174.88452344334954,27.92
108,111.87030822779487,10.33
109,161.41812718779298,9.75
110,102.10904976075184,11.96
111,103.35688007214897,7.91
112,162.42637860465288,27.04
113,154.23103343231975,11.18
114,163.63073790123084,39.72
115,167.29201796831452,39.01
116,161.75516368175863,30.61
117,105.74579337608922,10.17
118,171.5275133870549,15.18
119,172.31888837740138,21.15
120,159.36989794785003,9.69
121,149.0780628891947,14.78
122,200.47596853947297,24.21
123,151.9603878255654,16.84
124,109.35260731397699,5.0
125,160.16090578100224,9.27
126,140.59422291240463,8.27
127,168.69230183181637,56.72
128,160.6705018782946,36.51
129,167.56374723781974,39.47
130,162.41132221203128,45.4
131,154.350232287243,40.3
132,176.04284958646005,60.24
133,168.21231337416748,52.71
134,149.99252559409462,16.62
135,107.2391338826623,4.58
136,173.09437914272155,20.31
137,179.37158048642317,18.77
138,183.38066948818474,14.89
139,178.74235122134255,28.11
140,147.29557629207227,15.89
141,114.6122488992012,7.83
142,101.93888211227937,6.86
143,156.44395402652967,22.87
144,107.30020288398497,6.03
145,170.56451664648668,48.54
146,175.82350383013727,51.02
147,105.64396098384364,5.38
148,152.37524201290987,21.24
149,181.0688840266862,43.01
150,148.4258313052404,15.55
151,167.21279885236842,39.52
152,141.30553038475486,11.77
153,168.2694545685709,34.27
154,166.3811914505589,42.52
155,171.15214706310348,37.5
156,202.84243351901853,32.61
157,191.18308448059898,42.32
158,171.72655672143688,47.6
159,105.97905189788648,9.82
