,0,1
180,137.65171822086037,8.62
181,116.04926580942417,40.09
182,124.32587521800767,132.6
183,143.52723693601155,68.94
184,166.10218903569708,112.28
185,128.57803213262335,45.44
186,141.79762960356362,3.16
187,122.70795444013129,28.09
188,164.47883079587137,110.31
189,138.48285454244973,10.63
190,162.25085728166746,115.41
191,119.66434634871376,18.19
192,152.34612596446925,26.52
193,170.44845470164833,108.97
194,171.04424837011467,46.25
195,106.71008481519753,3.34
196,174.22803759247563,107.23
197,169.497102662328,108.77
198,139.32996449131272,12.98
199,138.4675146932442,9.92
200,180.78214874897,87.0
201,177.00884692383156,101.57
202,144.7108612761446,68.52
203,148.46895613402657,2.06
204,135.19479323507093,2.29
205,158.79879119543278,79.89
206,149.6303533944977,3.41
207,141.85568820951556,51.41
208,127.6569792068011,13.98
209,151.50922977279498,9.98
210,169.07024661721522,114.0
211,134.87826559641854,5.12
212,103.75811474718662,11.29
213,135.3702512106551,16.38
214,106.2780530847358,3.99
215,107.76946786518394,5.69
216,175.47887161688777,3.35
217,168.22567613715967,102.99
218,174.75204351702152,41.4
219,110.1333739591901,21.41
220,171.76333358523635,106.51
221,133.4231579202181,5.85
222,176.95981995686353,107.08
223,122.78979316617753,13.25
224,161.96186669616515,115.6
225,136.39558811297078,21.74
226,168.11717233344316,116.43
227,168.99710370951004,23.5
228,144.73548375353812,25.67
229,137.01262851654923,21.9
230,119.7621435658582,28.21
231,166.68972374737865,106.41
232,165.8861428694212,122.12
233,191.63654964349882,24.3
234,169.6161553498155,107.87
235,166.8893271945006,106.84
236,136.20084914926053,21.25
237,107.43047232222004,7.25
238,179.51050598632554,108.34
239,150.56152023885352,85.43
240,139.5673915383121,27.47
241,192.41042915808617,29.0
242,131.07791417740304,28.76
243,141.52445262115634,35.53
244,104.7352720177684,14.8
245,104.87931598052374,14.64
246,103.9856459137429,12.02
247,102.93728822121248,11.41
248,172.11832992022477,103.99
249,143.79605416722785,5.22
250,180.57853065899596,23.66
251,158.70403232147902,105.51
252,171.73079159059392,115.29
253,138.38920351141962,5.62
254,123.39652822501736,39.92
255,186.6955534020224,23.08
256,161.61952622948192,83.86
257,185.41748417069851,15.86
258,166.41620278952115,105.09
259,172.44656703914887,100.87
260,144.71993615029632,27.43
261,123.08394978355686,31.03
262,175.79028379504905,27.46
263,169.6031508737276,112.49
264,141.7328850339515,7.64
265,128.7373786985915,14.53
266,153.96296318960836,8.91
267,129.6804012077648,7.52
268,141.40240987694722,19.01
269,149.79933392421094,103.89
270,123.9367253879241,23.88
271,140.61405555267342,24.77
272,141.68878831365083,19.92
273,173.36896715620392,4.38
274,154.2704342206027,24.94
275,121.05663927334562,8.84
276,127.77519831526163,27.27
277,126.10908225697438,17.98
278,131.7485290704511,26.57
279,126.93932245381409,28.92
280,103.29973710569894,10.92
281,137.63625486837836,2.15
282,105.0437398784491,11.46
283,130.1373867486224,30.18
284,140.98145874181395,12.43
285,162.36577700350287,3.81
286,167.9372358457519,110.34
287,138.15936159844054,6.58
288,120.51367557564528,30.72
289,137.77957820994024,30.97
290,116.61089504736019,31.77
291,116.21742029570247,32.1
292,126.47096010428959,9.69
293,164.01368946196735,119.49
294,174.6516329235563,117.5
295,123.19245664881812,68.92
296,143.63612883913623,4.81
297,116.01138376425286,29.35
298,162.42952800759062,25.73
299,173.75652582986086,115.6
300,134.06677103640178,22.32
301,117.99128305479053,31.08
302,175.90846123749043,101.53
303,147.31616781928705,28.69
304,107.34816456383011,49.05
305,108.78684447084015,22.46
306,157.28147915364718,88.86
307,104.73528124873337,10.3
308,103.49080380280697,10.83
309,152.38474227544282,8.26
310,140.31032686336488,58.0
311,145.8173499238708,19.48
312,115.77565503135568,28.31
313,134.49933390332998,10.38
314,142.96708096764667,23.83
315,154.51163744722942,21.26
316,109.91749718011825,45.36
317,134.08130442948675,8.91
318,139.23785764566333,8.77
319,138.85740653549692,17.94
320,136.8139570370111,83.72
321,140.15616603572246,16.22
322,141.7257693338775,11.55
323,136.95068469986933,59.16
324,143.06915954125245,73.34
325,103.08223494543225,21.45
326,165.8682091646128,113.77
327,140.8061008152377,11.34
328,104.91109246426967,46.37
329,147.68833750719008,20.07
330,145.48494210075845,33.19
331,111.40720041755993,23.71
332,114.10852757294008,31.96
333,176.5492571574298,24.79
334,110.28751962017769,24.93
335,140.15171817139094,29.05
336,146.61800076989726,16.74
337,106.42254026710012,3.77
338,104.32384857806348,17.9
339,105.784071224737,15.7
340,140.64331822035138,7.07
341,105.23901689431464,16.19
342,143.16583840946194,19.89
343,120.53816292071309,27.86
344,140.96922829348412,12.32
345,142.50348409751436,23.31
346,157.67427217330695,78.84
347,170.60163711710445,108.09
348,183.28388654792323,13.92
349,127.3002036553127,6.8
350,166.01412661877882,119.02
351,103.24555345105225,11.64
352,193.25743504895655,20.55
353,137.45137423130413,3.43
