122.100472	23.895337
122.098289	23.898023
122.096189	23.900764
122.094152	23.903546
122.092158	23.906353
122.090188	23.909169
122.088647	23.911790
122.087343	23.914579
122.086056	23.917379
122.084564	23.920029
122.082646	23.922371
122.081466	23.923452
122.080245	23.924472
122.078997	23.925454
122.077735	23.926423
122.076475	23.927401
122.073422	23.929890
122.070426	23.932391
122.067380	23.934842
122.064176	23.937182
122.060706	23.939346
122.056256	23.941270
122.051637	23.942321
122.046912	23.942788
122.042144	23.942958
122.037395	23.943119
122.034241	23.943267
122.031087	23.943387
122.027933	23.943496
122.024779	23.943611
122.021626	23.943747
122.019011	23.943837
122.016399	23.943913
122.013792	23.944070
122.011191	23.944403
122.008599	23.945005
122.006767	23.945891
122.005246	23.947249
122.003956	23.948917
122.002816	23.950737
122.001743	23.952549
121.998924	23.957318
121.996196	23.962119
121.993506	23.966925
121.990801	23.971708
121.988030	23.976440
121.985529	23.979903
121.982656	23.983213
121.979868	23.986552
121.977622	23.990102
121.976375	23.994043
121.976145	23.996051
121.976001	23.998063
121.975902	24.000076
121.975811	24.002090
121.975689	24.004103
121.975559	24.005863
121.975428	24.007624
121.975294	24.009384
121.975154	24.011145
121.975003	24.012904
121.974823	24.014220
121.974520	24.015521
121.974101	24.016793
121.973575	24.018021
121.972947	24.019191
121.972124	24.020575
121.971301	24.021958
121.970478	24.023341
121.969656	24.024724
121.968833	24.026107
121.968010	24.027490
121.967187	24.028873
121.966365	24.030257
121.965542	24.031640
121.964719	24.033023
121.963361	24.035294
121.961994	24.037560
121.960621	24.039822
121.959243	24.042082
121.957863	24.044340
