121.811826	23.201119
121.798114	23.180371
121.798114	23.170312
121.804284	23.152080
121.807712	23.135734
121.808398	23.114987
121.799485	23.099898
121.793314	23.092982
121.785087	23.085438
121.771375	23.074750
121.761776	23.069091
121.746692	23.069720
121.734351	23.065319
121.721324	23.058403
121.710354	23.050230
121.706241	23.038914
121.706926	23.028226
121.708983	23.015023
121.705555	22.999306
121.689786	22.987360
121.673331	22.972271
121.664418	22.959069
121.654134	22.943980
121.631508	22.930777
121.630823	22.930777
