119.715202	21.507827
119.675436	21.574469
119.634299	21.649913
119.602760	21.700210
119.579449	21.737932
119.571222	21.788228
119.568479	21.883790
119.575336	21.966779
119.583563	22.023362
119.590419	22.088747
119.604132	22.150360
119.612359	22.191854
119.646640	22.261011
119.672694	22.293704
119.730286	22.372920
119.776222	22.426426
119.820102	22.477979
119.836557	22.490553
