120.517377	21.924722
120.529032	22.012740
120.541373	22.102645
120.552343	22.186262
120.562628	22.266107
120.582511	22.328349
120.597594	22.362927
120.600337	22.389333
120.609250	22.454717
120.609250	22.481123
120.611992	22.508786
120.614735	22.527018
